[701.37696867]
[702.12759223]
[701.6714611]
[701.68194564]
[701.19248739]
[701.54894902]
[701.99297965]
[701.94644935]
[701.73042954]
[701.24599385]
[701.35978633]
[701.26539591]
[701.99918865]
[701.49583744]
[702.38397903]
