[54.56067356]
[55.01851472]
[42.00446702]
[63.24806579]
[37.99040536]
[38.26283126]
[33.62601444]
[50.41458801]
[45.74016348]
[68.70960799]
[54.74978076]
[39.35805721]
[53.22893347]
[34.5150068]
[53.89364556]
