[4518.908535]
[2481.51397196]
[2182.12643081]
[1554.16288298]
[1517.13283819]
[1346.6577944]
[1052.10861251]
[936.47111849]
[886.02553606]
[823.24362809]
[789.24881043]
[746.99474398]
[723.85196719]
[723.85196719]
[706.34343663]
[687.99096313]
[664.32426143]
[622.01779198]
[616.4714198]
[611.21520206]
[608.19079582]
[597.7430694]
[591.1083042]
[582.14775565]
[575.92304066]
[568.56871352]
[560.45105657]
[538.49458778]
[538.49458778]
[537.43813553]
[527.93720981]
[522.91423656]
[519.98482351]
[507.07469491]
[504.48835762]
[504.48835762]
[503.62128645]
[503.62128645]
[498.72092849]
[495.81367533]
[493.58540459]
[489.76377435]
[489.76377435]
[489.76377435]
[487.74486292]
[486.04887512]
[484.0896018]
[482.51225842]
[479.23104748]
[479.23104748]
[478.21341608]
[476.57201415]
[475.74442755]
[475.58400671]
[473.08288711]
[472.16214918]
[471.32714698]
[470.18430451]
[468.69313104]
[468.21356364]
[465.6811542]
[465.60191754]
[465.12609061]
[464.45222464]
[461.71143923]
[461.53768102]
[461.18303254]
[460.44183572]
[459.45096076]
[458.36711448]
[457.96553688]
[457.74868992]
[457.72845771]
[457.57949171]
[457.40512755]
[457.35936953]
[457.35936953]
[456.64927048]
[456.64927048]
[456.42392443]
[456.26621175]
[455.9827956]
[455.9827956]
[455.8108353]
[455.76969255]
[455.56401258]
[455.49280191]
[455.11608547]
[454.92425315]
[454.90553446]
[454.85952433]
[454.67165198]
[454.67165198]
[454.64756487]
[453.89093432]
[452.75751101]
[452.608268]
[452.53347574]
[452.40784137]
[452.3254091]
[452.32410056]
[452.29890989]
[452.16076532]
[452.15019646]
[452.07360449]
[452.07360449]
[452.0715681]
[452.06637834]
[451.96895307]
[451.96895307]
[451.96895307]
[451.95984646]
[451.95146939]
[451.71051507]
[451.55632253]
[451.55632253]
[451.49960617]
[451.43760778]
[451.36255324]
[451.07570629]
[450.89308996]
[450.7027756]
[450.58054317]
[450.44154181]
[449.82584339]
[449.70869975]
[449.67243004]
[449.50348009]
[449.40023174]
[449.36714147]
[449.27167404]
[449.16114509]
[449.13516198]
[449.0846082]
[448.90173743]
[448.79357068]
[448.73217954]
[448.49141669]
[448.21599437]
[448.09124609]
[447.57966568]
[447.12352051]
[446.84185955]
[446.62667366]
[446.17491488]
[445.85889859]
[445.7554012]
[445.64781823]
[445.57409766]
[445.24307321]
[445.18790089]
[445.06655546]
[445.02673522]
[445.00491612]
[444.88400778]
[444.85067703]
[444.75891962]
[444.68714599]
[444.66042672]
[444.61930568]
[444.6151398]
[444.59848323]
[444.57762412]
[444.55685452]
[444.5437376]
[444.51590378]
[444.47793514]
[444.47703106]
[444.44458823]
[444.40575111]
[444.39683342]
[444.29158656]
[444.1421463]
[444.09080465]
[444.02557674]
[444.0051074]
[443.95754994]
[443.93207713]
[443.91043448]
[443.83118415]
[443.75232086]
[443.73359074]
[443.71874584]
[443.69264634]
[443.68976499]
[443.68558553]
[443.67611155]
[443.6713371]
[443.66147686]
[443.63926184]
[443.63011699]
[443.62513576]
[443.61328825]
[443.60366481]
[443.58999718]
[443.58178799]
[443.57387272]
[443.50215225]
[443.38433887]
[443.37486034]
[443.28664182]
[443.22564951]
[443.12884431]
[443.06937785]
[442.95659858]
[442.85175919]
[442.7849881]
[442.67653052]
[442.58080924]
[442.53181257]
[442.49656516]
[442.41308426]
[442.35901085]
[442.27362521]
[442.24827064]
[442.24096451]
[442.19589193]
[442.10094601]
[442.09651575]
[442.0601699]
[442.05481196]
[442.04615661]
[442.03183305]
[442.02752194]
[442.01512931]
[442.00173105]
[441.99071653]
[441.97849508]
[441.95469232]
[441.95117616]
[441.94063651]
[441.91745623]
[441.90521098]
[441.89643058]
[441.88867458]
[441.86681236]
[441.85443299]
[441.85159046]
[441.83258935]
[441.82019852]
[441.81430227]
[441.80439825]
[441.79449319]
[441.7850065]
[441.78310977]
[441.77021312]
[441.75759055]
[441.74902855]
[441.73852527]
[441.73011417]
[441.72455962]
[441.72227287]
[441.71898881]
[441.71840015]
[441.71578827]
[441.71578827]
[441.71374361]
[441.71337665]
[441.71212742]
[441.71110204]
[441.71010274]
[441.7088002]
[441.70731764]
[441.70571153]
[441.70387061]
[441.70082245]
[441.69827062]
[441.6945397]
[441.69224667]
[441.68907503]
[441.68751436]
[441.68683231]
[441.68400653]
[441.68016093]
[441.67401857]
[441.67341222]
[441.67292592]
[441.67048689]
[441.66900686]
[441.66567186]
[441.66152672]
[441.65703307]
[441.65359402]
[441.65203199]
[441.65122927]
[441.65013021]
[441.64960901]
[441.64844401]
[441.64730996]
[441.6461545]
[441.64408624]
[441.64305303]
[441.64108455]
[441.63796932]
[441.63487491]
[441.63285403]
[441.63052827]
[441.62844006]
[441.62740384]
[441.62535716]
[441.62263164]
[441.62180866]
[441.62144992]
[441.62108597]
[441.62082473]
[441.62056043]
[441.62055344]
[441.62019737]
[441.61992831]
[441.61962052]
[441.61911245]
[441.61859857]
[441.61791287]
[441.61752861]
[441.61720973]
[441.61666028]
[441.61585007]
[441.61535466]
[441.61425163]
[441.61348047]
[441.61246922]
[441.61183901]
[441.61110112]
[441.61082852]
[441.61078008]
[441.61060613]
[441.61057384]
[441.61054766]
[441.61053445]
[441.61051617]
[441.61048951]
[441.61047684]
[441.61045274]
[441.61042076]
[441.61040094]
[441.61035399]
[441.61032912]
[441.61029257]
[441.61025876]
[441.61022564]
[441.61017122]
[441.61011475]
[441.61006395]
[441.61001221]
[441.60994351]
[441.60987876]
[441.60980374]
[441.60971657]
[441.60961144]
[441.60951018]
[441.60939737]
[441.60929992]
[441.6092105]
[441.60915063]
[441.60911548]
[441.60907692]
[441.6090273]
[441.60898007]
[441.6089177]
[441.6088902]
[441.60883016]
[441.60880542]
[441.60878914]
[441.60876142]
[441.60872854]
[441.60869115]
[441.60864172]
[441.60860968]
[441.60859032]
[441.60857489]
[441.60857132]
[441.60855634]
[441.60854039]
[441.60852278]
[441.60850653]
[441.60848144]
[441.60846867]
[441.60845122]
[441.6084344]
[441.6084208]
[441.60840102]
[441.60838479]
[441.60836874]
[441.6083523]
[441.60833618]
[441.60832534]
[441.60831506]
[441.60830711]
[441.60830237]
[441.60829803]
[441.60829055]
[441.60828258]
[441.60827659]
[441.60826978]
[441.60826317]
[441.60825762]
[441.6082487]
[441.608244]
[441.60823981]
[441.60823459]
[441.60823108]
[441.60823041]
[441.60822715]
[441.60822373]
[441.60822048]
[441.60821652]
[441.60821214]
[441.60820974]
[441.60820798]
[441.60820535]
[441.60820477]
[441.60820471]
[441.6082044]
[441.60820417]
[441.60820399]
[441.60820381]
[441.60820362]
[441.60820343]
[441.60820325]
[441.60820314]
[441.60820296]
[441.60820269]
[441.60820252]
[441.60820235]
[441.60820218]
[441.60820203]
[441.60820188]
[441.6082018]
[441.60820171]
[441.60820164]
[441.60820154]
[441.60820142]
[441.60820133]
[441.60820116]
[441.60820102]
[441.60820078]
[441.60820047]
[441.60820003]
[441.60819969]
[441.60819918]
[441.60819874]
[441.60819822]
[441.60819768]
[441.60819701]
[441.60819626]
[441.60819546]
[441.60819464]
[441.60819388]
[441.60819299]
[441.60819203]
[441.60819096]
[441.60818973]
[441.60818846]
[441.60818732]
[441.60818633]
[441.60818534]
[441.60818449]
[441.60818411]
[441.6081838]
[441.60818359]
[441.60818329]
[441.60818278]
[441.60818238]
[441.60818216]
[441.60818174]
[441.60818131]
[441.608181]
[441.60818063]
[441.60818019]
[441.60817985]
[441.60817965]
[441.6081796]
[441.60817953]
[441.60817948]
[441.60817942]
[441.60817935]
[441.60817929]
[441.60817921]
[441.60817914]
[441.60817904]
[441.60817894]
[441.60817876]
[441.60817856]
[441.60817831]
[441.60817797]
[441.60817758]
[441.60817723]
[441.6081767]
[441.60817628]
[441.60817585]
[441.60817542]
[441.60817494]
[441.60817462]
[441.6081743]
[441.60817409]
[441.60817399]
[441.60817392]
[441.60817383]
[441.60817371]
[441.6081736]
[441.60817351]
[441.60817345]
[441.6081734]
[441.60817337]
[441.60817337]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817336]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817335]
[441.60817334]
[441.60817334]
[441.60817334]
[441.60817334]
[441.60817334]
[441.60817334]
[441.60817334]
[441.60817334]
[441.60817333]
[441.60817333]
[441.60817333]
[441.60817333]
[441.60817333]
[441.60817333]
[441.60817333]
[441.60817333]
[441.60817333]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817332]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.60817331]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
[441.6081733]
