[2.73370602e+08]
[48301191.20173388]
[7739720.66951978]
[4550733.40739797]
[4550733.40739797]
[1412329.33683668]
[1048651.30174647]
[333159.61524006]
[206397.07656107]
[133763.23419045]
[45633.82566914]
[45633.82566914]
[45633.82566914]
[38912.69538413]
[15778.97299762]
[4727.38520682]
[4615.67713762]
[4615.67713762]
[4611.5959617]
[4611.5959617]
[4611.5959617]
[4611.5959617]
[4611.5959617]
[4611.5959617]
[4611.5959617]
[4593.51740545]
[4537.84433137]
[4537.84433137]
[4485.75602552]
[4485.75602552]
[4485.75602552]
[4485.75602552]
[4485.75602552]
[4485.75602552]
[4485.75602552]
[4402.5262279]
[4342.64041114]
[4281.39901485]
[4270.90555754]
[4270.90555754]
[4128.81516272]
[4128.81516272]
[3924.36067215]
[3924.36067215]
[3924.36067215]
[3924.36067215]
[3924.36067215]
[3858.54729428]
[3790.33191149]
[3756.39082011]
[3660.48312741]
[3542.10235835]
[3542.10235835]
[3542.10235835]
[3542.10235835]
[3516.55831007]
[3513.27846425]
[3513.27846425]
[3506.48108072]
[3506.48108072]
[3494.80953285]
[3481.12358832]
[3419.74544803]
[3385.91469828]
[3321.31426711]
[3289.22501796]
[3273.77729233]
[3203.98000531]
[3170.03388633]
[3098.56445031]
[3093.6832771]
[3051.83908563]
[3051.4774757]
[3050.16719815]
[2943.88675727]
[2935.9577331]
[2925.47535828]
[2874.53952866]
[2837.58852364]
[2837.58852364]
[2773.26279385]
[2742.53925346]
[2710.23904697]
[2696.37730975]
[2678.7282632]
[2678.7282632]
[2677.49415492]
[2671.36100826]
[2669.10871605]
[2599.37872139]
[2584.26903251]
[2574.15085537]
[2558.80287395]
[2556.70269837]
[2550.44704705]
[2546.06910212]
[2529.97453465]
[2517.63586451]
[2504.49849331]
[2501.81334361]
[2501.81334361]
[2494.87405859]
[2465.2899831]
[2459.37537541]
[2442.25298656]
[2433.97108507]
[2405.02849326]
[2402.23710999]
[2396.49550006]
[2389.12726298]
[2385.21287949]
[2372.15918364]
[2370.4646111]
[2370.41400367]
[2370.41400367]
[2369.43773566]
[2366.76643813]
[2364.08718607]
[2364.08718607]
[2363.64968435]
[2363.64968435]
[2363.64968435]
[2363.64968435]
[2362.81250148]
[2360.62848667]
[2360.01304047]
[2359.63985216]
[2349.57486322]
[2349.5563968]
[2348.63666854]
[2348.53298042]
[2346.16335726]
[2346.16335726]
[2345.70790604]
[2344.85788833]
[2344.85788833]
[2344.57807021]
[2344.57807021]
[2344.52330346]
[2344.12129593]
[2344.12129593]
[2344.12129593]
[2344.12129593]
[2344.12129593]
[2344.12129593]
[2344.12129593]
[2344.12129593]
[2344.12129593]
[2343.98082091]
[2343.98082091]
[2343.95532722]
[2343.95532722]
[2343.95532722]
[2343.93033735]
[2343.93033735]
[2343.91168441]
[2343.91168441]
[2343.91168441]
[2343.88644171]
[2343.88644171]
[2343.75527779]
[2343.69879402]
[2343.69879402]
[2343.69879402]
[2343.69879402]
[2343.69879402]
[2343.69879402]
[2343.69879402]
[2343.69879402]
[2343.69879402]
[2343.69879402]
[2343.69618344]
[2343.6858215]
[2343.68378976]
[2343.68112055]
[2343.68112055]
[2343.67541019]
[2343.67032904]
[2343.67032904]
[2343.66686782]
[2343.66129094]
[2343.65656432]
