[2.59773293e+11]
[1.17092865e+10]
[3.11803771e+09]
[2.94263512e+09]
[2.25289283e+09]
[1.41864809e+09]
[1.31411957e+09]
[1.0760921e+09]
[1.0760921e+09]
[8.31167724e+08]
[8.31167724e+08]
[6.30230358e+08]
[4.45591725e+08]
[1.65863971e+08]
[84788583.89811575]
[82906409.77532934]
[82906409.77532934]
[82906409.77532934]
[55938106.03091943]
[55924653.63353563]
[42729343.53423493]
[33932801.67661939]
[28297167.90690857]
[28297167.90690857]
[28297167.90690857]
[23535507.40559664]
[9217600.65243501]
[9217600.65243501]
[9217600.65243501]
[8761794.43515065]
[6752272.46054907]
[3689818.25605318]
[2726226.06793418]
[2726226.06793418]
[1942276.45225112]
[1479743.59218038]
[491370.47708855]
[491370.47708855]
[491370.47708855]
[491370.47708855]
[491370.47708855]
[491370.47708855]
[491370.47708855]
[491370.47708855]
[491370.47708855]
[157842.3172729]
[157842.3172729]
[147246.49696099]
[147246.49696099]
[147246.49696099]
[108580.59953893]
[108580.59953893]
[108580.59953893]
[108580.59953893]
[108580.59953893]
[108580.59953893]
[108580.59953893]
[78253.52324895]
[78253.52324895]
[78253.52324895]
[65416.51416054]
[65416.51416054]
[65416.51416054]
[65416.51416054]
[65416.51416054]
[65416.51416054]
[58890.0457385]
[47710.63703525]
[47710.63703525]
[24924.19006851]
[24924.19006851]
[24924.19006851]
[24924.19006851]
[24924.19006851]
[24924.19006851]
[24924.19006851]
[24924.19006851]
[24924.19006851]
[24924.19006851]
[24479.33179568]
[24479.33179568]
[22038.35425257]
[20965.19960789]
[20965.19960789]
[17348.38004675]
[17348.38004675]
[16700.8188882]
[15440.04428281]
[15440.04428281]
[15440.04428281]
[15440.04428281]
[14509.48670745]
[14509.48670745]
[14364.96167226]
[14364.96167226]
[14337.69238932]
[14293.20577436]
[14293.20577436]
[14293.20577436]
[14217.23487525]
[14162.29097101]
[14079.26968383]
[14079.26968383]
[14071.78217573]
[14071.78217573]
[14071.78217573]
[14009.6260969]
[14009.6260969]
[14009.6260969]
[13939.17148078]
[13859.17367768]
[13859.17367768]
[13859.17367768]
[13859.17367768]
[13859.17367768]
[13859.17367768]
[13859.17367768]
[13851.9426613]
[13851.9426613]
[13840.95593652]
[13840.95593652]
[13840.95593652]
[13840.95593652]
[13840.95593652]
[13787.75530762]
[13787.75530762]
[13787.75530762]
[13787.75530762]
[13768.64495338]
[13768.64495338]
[13768.64495338]
[13761.82372867]
[13761.82372867]
[13745.40693753]
[13745.40693753]
[13736.44781366]
[13736.44781366]
[13729.10271856]
[13726.7152584]
[13683.98416861]
[13683.98416861]
[13661.54062836]
[13644.6153419]
[13619.37064564]
[13576.10008759]
[13519.26160273]
[13369.45308648]
[13181.38693044]
[13042.44704528]
[12773.33760545]
[12620.61202923]
[12417.05369682]
[12317.38366255]
[12317.38366255]
[12317.38366255]
[12304.77551136]
[12261.76106539]
[12256.22974504]
[12240.6662569]
[12239.28205276]
[12234.48645981]
[12228.10624977]
[12228.10624977]
[12184.70063296]
[12104.29431755]
[12047.09414863]
[12046.30764454]
[12029.62564621]
[12004.84853559]
[11983.07102137]
[11936.94568222]
[11883.47743539]
[11825.14454899]
[11790.85322741]
[11765.10703319]
[11756.47777714]
[11718.44892809]
[11670.9424859]
[11653.44508509]
[11623.44528615]
[11599.95686097]
[11538.73751766]
[11500.97634195]
[11443.05535039]
[11396.44338669]
[11366.16229212]
[11347.27406493]
[11296.47847128]
[11246.56247279]
[11224.67837165]
[11224.67837165]
[11189.21595933]
[11181.15819736]
[11167.25757396]
[11165.53666322]
[11145.82982809]
[11136.05146644]
[11121.08132009]
[11090.16732517]
[11075.8568241]
[11047.88530215]
[11011.87115825]
[10965.41214699]
[10939.70821844]
[10888.22885209]
[10837.55191698]
[10714.69705953]
[10607.01224155]
[10516.36004945]
[10421.18487828]
[10294.77302677]
[10273.85849413]
[10260.57441229]
[10246.24832355]
[10221.09140298]
[10125.29947636]
[9957.39130862]
[9761.57148823]
[9569.68232628]
[9410.45804127]
[9151.96378861]
[8930.09083296]
[8781.06279928]
[8477.6339005]
[8190.28177138]
[7793.2791513]
[7493.87561027]
[7012.80126453]
[6579.09083874]
[6217.83900417]
[5883.27600614]
[5580.32891213]
[5174.69355738]
[5030.52269694]
[4974.55874042]
[4941.21475315]
[4938.45200757]
[4926.03427541]
[4922.63764523]
[4920.06845597]
[4899.53357942]
[4899.53357942]
[4880.46178955]
[4866.22910723]
[4834.26999217]
[4813.32335505]
[4782.13914512]
[4713.18174715]
[4637.79867259]
[4544.80188907]
[4464.65498488]
[4363.42860242]
[4245.16236128]
[4173.3706538]
[4064.50192114]
[4028.20976523]
[4022.25755222]
[3998.64873328]
[3991.93146346]
[3988.79145191]
[3988.79145191]
[3987.87862797]
[3987.87862797]
[3984.88135889]
[3983.35249957]
[3983.35249957]
[3983.35249957]
[3983.29447554]
[3983.29447554]
[3983.29447554]
[3983.29447554]
[3982.76621562]
[3982.39215551]
[3982.13481304]
[3982.13481304]
[3982.13481304]
[3982.13481304]
[3982.13481304]
[3982.076524]
[3982.076524]
[3982.07516938]
[3982.07516938]
[3982.06937796]
[3982.05056656]
[3982.05056656]
[3982.03961782]
[3982.03961782]
[3982.03509139]
[3982.02233702]
[3982.02233702]
[3982.0181425]
[3982.0170469]
[3982.00386947]
[3982.00298915]
[3981.98549365]
[3981.97638396]
