[2925.11571294351, 2925.11571294351]
[2925.11571294351, 2925.11571294351]
[2925.11571294351, 2925.11571294351]
[2925.11571294351, 2925.11571294351]
[2913.8405296631718, 2913.8405296631718]
[2882.4089450380156, 2882.4089450380156]
[2882.4089450380156, 2882.4089450380156]
[2882.4089450380156, 2882.4089450380156]
[2882.4089450380156, 2882.4089450380156]
[2882.4089450380156, 2882.4089450380156]
[2865.9989597349086, 2865.9989597349086]
[2864.718945167906, 2864.718945167906]
[2863.0689494816143, 2863.0689494816143]
[2862.1474954289315, 2862.1474954289315]
[2861.2116259282484, 2861.2116259282484]
[2860.758678710764, 2860.758678710764]
[2858.9586540312357, 2858.9586540312357]
[2856.8306845051984, 2856.8306845051984]
[2856.097742851792, 2856.097742851792]
[2855.834936936126, 2855.834936936126]
[2855.726556068719, 2855.726556068719]
[2854.714627545177, 2854.714627545177]
[2854.5561873841116, 2854.5561873841116]
[2854.516659339704, 2854.516659339704]
[2853.1120869722354, 2853.1120869722354]
[2851.568103997279, 2851.568103997279]
[2851.5605185762156, 2851.5605185762156]
[2851.45790586491, 2851.45790586491]
[2851.4046986105186, 2851.4046986105186]
[2849.32568622657, 2849.32568622657]
[2849.0122241816493, 2849.0122241816493]
[2848.8627454450193, 2848.8627454450193]
[2847.621731576383, 2847.621731576383]
[2847.457494197664, 2847.457494197664]
[2847.32049196357, 2847.32049196357]
[2845.651130062469, 2845.651130062469]
[2844.901298603, 2844.901298603]
[2844.872010784523, 2844.872010784523]
[2844.8545298579857, 2844.8545298579857]
[2844.450774554931, 2844.450774554931]
[2843.6015679846087, 2843.6015679846087]
[2843.449493785368, 2843.449493785368]
[2843.3280073188, 2843.3280073188]
[2842.2681777961166, 2842.2681777961166]
[2842.2681777961166, 2842.2681777961166]
[2841.9839942775943, 2841.9839942775943]
[2841.2593676274496, 2841.2593676274496]
[2841.2593676274496, 2841.2593676274496]
[2841.2593676274496, 2841.2593676274496]
[2840.4736458157604, 2840.4736458157604]
[2840.465206197344, 2840.465206197344]
[2840.4416978078157, 2840.4416978078157]
[2839.800207805066, 2839.800207805066]
[2839.789641491619, 2839.789641491619]
[2839.4135504498763, 2839.4135504498763]
[2839.3921727544116, 2839.3921727544116]
[2839.3827814747847, 2839.3827814747847]
[2839.037782387546, 2839.037782387546]
[2838.515772056996, 2838.515772056996]
[2838.491884687862, 2838.491884687862]
[2838.4830847797584, 2838.4830847797584]
[2838.4643434334957, 2838.4643434334957]
[2838.0405113527167, 2838.0405113527167]
[2837.9498242262625, 2837.9498242262625]
[2836.8217230163677, 2836.8217230163677]
[2836.812665180275, 2836.812665180275]
[2836.355679881836, 2836.355679881836]
[2836.3515381491497, 2836.3515381491497]
[2836.350453445385, 2836.350453445385]
[2835.624396547563, 2835.624396547563]
[2835.606402203643, 2835.606402203643]
[2835.5596429176817, 2835.5596429176817]
[2835.552716750327, 2835.552716750327]
[2834.800412176808, 2834.800412176808]
[2834.7972817507675, 2834.7972817507675]
[2834.5360719710598, 2834.5360719710598]
[2834.533497787151, 2834.533497787151]
[2834.4480276720406, 2834.4480276720406]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2834.4471018210006, 2834.4471018210006]
[2832.3068135865597, 2832.3068135865597]
[2832.1319406023695, 2832.1319406023695]
[2832.0079356200067, 2832.0079356200067]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
[2830.2952748044154, 2830.2952748044154]
