[6723606869.399983, 6723606869.399983]
[6723606869.399983, 6723606869.399983]
[6723606869.399983, 6723606869.399983]
[6412841285.142153, 6412841285.142153]
[5856354406.936197, 5856354406.936197]
[5549026388.77408, 5549026388.77408]
[5329199760.529266, 5329199760.529266]
[5169119162.835905, 5169119162.835905]
[5087062801.596964, 5087062801.596964]
[5082325455.255108, 5082325455.255108]
[5049315894.734158, 5049315894.734158]
[5013402985.125963, 5013402985.125963]
[5011921984.770379, 5011921984.770379]
[4995953566.435371, 4995953566.435371]
[4992737103.486341, 4992737103.486341]
[4927247069.665196, 4927247069.665196]
[4925233003.747767, 4925233003.747767]
[4899599085.194523, 4899599085.194523]
[4897353888.539316, 4897353888.539316]
[4882700110.442361, 4882700110.442361]
[4880305028.978502, 4880305028.978502]
[4878557299.424999, 4878557299.424999]
[4841654997.845116, 4841654997.845116]
[4836250728.265436, 4836250728.265436]
[4818895890.459899, 4818895890.459899]
[4818760350.262991, 4818760350.262991]
[4794520178.760291, 4794520178.760291]
[4793404190.529596, 4793404190.529596]
[4783891942.927793, 4783891942.927793]
[4764831226.8440075, 4764831226.8440075]
[4762658363.997709, 4762658363.997709]
[4762553172.30318, 4762553172.30318]
[4761464098.419532, 4761464098.419532]
[4759705126.043247, 4759705126.043247]
[4759269926.572985, 4759269926.572985]
[4757567792.210737, 4757567792.210737]
[4750178959.896095, 4750178959.896095]
[4745684564.9189, 4745684564.9189]
[4727294368.78299, 4727294368.78299]
[4726723896.660791, 4726723896.660791]
[4726196718.269241, 4726196718.269241]
[4725212344.980189, 4725212344.980189]
[4709507830.531923, 4709507830.531923]
[4709507830.531923, 4709507830.531923]
[4614132051.130961, 4614132051.130961]
[4614132051.130961, 4614132051.130961]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
[4296699559.217605, 4296699559.217605]
