[22.36509625]
[11.80108481]
[4.62309111]
[2.53329768]
[1.84080186]
[1.84080186]
[1.84080186]
[1.84080186]
[1.49637874]
[1.48821919]
[1.17324717]
[1.05610069]
[1.05610069]
[0.85249919]
[0.85249919]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.80845092]
[0.6911048]
[0.6911048]
[0.6911048]
[0.6911048]
[0.6911048]
[0.6911048]
[0.64503143]
[0.64503143]
[0.64503143]
[0.64503143]
[0.64503143]
[0.64503143]
[0.64503143]
[0.64503143]
[0.58944254]
[0.58944254]
[0.58826384]
[0.58826384]
[0.58826384]
[0.58826384]
[0.53833423]
[0.53833423]
[0.53833423]
[0.53833423]
[0.53833423]
[0.53833423]
[0.53833423]
[0.50181595]
[0.50181595]
[0.50181595]
[0.50181595]
[0.50181595]
[0.49467875]
[0.36314034]
[0.36314034]
[0.35939636]
[0.35939636]
[0.35939636]
[0.34649657]
[0.33766921]
[0.26526444]
[0.26230234]
[0.26230234]
[0.26230234]
[0.26230234]
[0.26025222]
[0.24998109]
[0.24998109]
[0.24998109]
[0.24998109]
[0.227431]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21691276]
[0.21638874]
[0.17201464]
[0.15811314]
[0.15811314]
[0.15811314]
[0.15811314]
[0.15811314]
[0.15811314]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.13587014]
[0.12854683]
[0.12854683]
[0.12854683]
[0.12854683]
[0.12854683]
[0.12854683]
[0.12150412]
[0.12150412]
[0.12150412]
[0.10751853]
[0.10751853]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.10648779]
[0.09514488]
[0.09514488]
[0.09514488]
[0.09514488]
[0.09514488]
[0.09514488]
[0.09514488]
[0.08760482]
[0.08760482]
[0.08760482]
[0.08760482]
[0.08760482]
[0.08760482]
[0.08760482]
[0.08760482]
[0.07773764]
[0.07773764]
[0.07773764]
[0.07721773]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07459067]
[0.07009688]
[0.07009688]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06624088]
[0.06595455]
[0.06595455]
[0.06595455]
[0.06595455]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06414615]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.06072256]
[0.05935983]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.05668931]
[0.0525499]
[0.0525499]
[0.0525499]
[0.0525499]
[0.0525499]
[0.0525499]
[0.0525499]
[0.0525499]
[0.0525499]
[0.0525499]
[0.05209046]
[0.05209046]
[0.05209046]
[0.05209046]
[0.05209046]
[0.05209046]
[0.05209046]
[0.05209046]
[0.05209046]
[0.05134763]
[0.05134763]
[0.05134763]
[0.05134763]
[0.05134763]
[0.05134763]
[0.05134763]
[0.05134763]
[0.05134763]
[0.05134763]
