[1140328133.446394, 1140328133.446394]
[1140328133.446394, 1140328133.446394]
[1140328133.446394, 1140328133.446394]
[1140055339.445973, 1140055339.445973]
[1063768724.1719582, 1063768724.1719582]
[1016505099.9560422, 1016505099.9560422]
[986436613.5850834, 986436613.5850834]
[984692111.7945344, 984692111.7945344]
[962917323.6545702, 962917323.6545702]
[945963763.1964946, 945963763.1964946]
[932157570.3872776, 932157570.3872776]
[929918313.387668, 929918313.387668]
[918339041.0968217, 918339041.0968217]
[908382596.7667568, 908382596.7667568]
[896362043.9199773, 896362043.9199773]
[891244442.4665675, 891244442.4665675]
[888847459.3403447, 888847459.3403447]
[888582073.8969373, 888582073.8969373]
[882263744.0094484, 882263744.0094484]
[876495044.6557968, 876495044.6557968]
[875972079.4366616, 875972079.4366616]
[871077413.4997107, 871077413.4997107]
[866529877.4177893, 866529877.4177893]
[862286268.5916446, 862286268.5916446]
[862225885.1706401, 862225885.1706401]
[858249698.2020975, 858249698.2020975]
[854511885.6374336, 854511885.6374336]
[850987184.505864, 850987184.505864]
[847654074.1730125, 847654074.1730125]
[847643960.035193, 847643960.035193]
[844483225.1375154, 844483225.1375154]
[841479687.57429, 841479687.57429]
[838619437.1270621, 838619437.1270621]
[835890296.7119306, 835890296.7119306]
[831397606.5799971, 831397606.5799971]
[831393722.0357609, 831393722.0357609]
[829807067.3892171, 829807067.3892171]
[827389872.2259347, 827389872.2259347]
[826982985.2823527, 826982985.2823527]
[824749737.1741298, 824749737.1741298]
[822599336.4864866, 822599336.4864866]
[820526271.6308645, 820526271.6308645]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
[820505358.4296548, 820505358.4296548]
