[3.01302352e+09]
[2.02948793e+09]
[1.54753466e+09]
[1.31548915e+09]
[9.15283715e+08]
[6.78449008e+08]
[6.07351056e+08]
[5.67880018e+08]
[3.42655899e+08]
[3.42655899e+08]
[2.58975561e+08]
[2.58975561e+08]
[2.27314544e+08]
[2.26906779e+08]
[1.71695629e+08]
[1.23619984e+08]
[1.05991191e+08]
[1.05991191e+08]
[1.05991191e+08]
[1.03043943e+08]
[1.03043943e+08]
[1.03043943e+08]
[1.02563308e+08]
[94021250.41125518]
[94021250.41125518]
[93617577.15853395]
[92636611.4947069]
[92636611.4947069]
[83185662.2081965]
[77384073.27986374]
[66169814.00674216]
[66169814.00674216]
[65196320.97736198]
[64299183.9055067]
[64299183.9055067]
[64299183.9055067]
[64299183.9055067]
[61711934.20973478]
[61711934.20973478]
[61711934.20973478]
[61711934.20973478]
[61271644.75151144]
[60413766.91749626]
[60413766.91749626]
[60413766.91749626]
[54971773.6992702]
[54466740.45498507]
[50157477.346854]
[49973822.82099473]
[49937880.98594911]
[49615402.55349885]
[49615402.55349885]
[49615402.55349885]
[49615402.55349885]
[49615402.55349885]
[49615402.55349885]
[49566094.4792445]
[49566094.4792445]
[49394221.54020739]
[49222246.9393128]
[45185784.73921697]
[45185784.73921697]
[44988631.48478205]
[44891661.75792488]
[44702728.64744346]
[44632822.07336191]
[44632822.07336191]
[44632822.07336191]
[44556062.69894675]
[44409282.70065607]
[44113308.50300695]
[42875820.07277682]
[42568232.84983269]
[42127635.88639879]
[42127635.88639879]
[41820643.5867514]
[41820643.5867514]
[41820643.5867514]
[41699571.86809487]
[41485457.20420612]
[40921050.75996126]
[40253831.40818697]
[39119586.27279306]
[38750700.80232956]
[38528354.71287435]
[38434617.27683692]
[37880410.39052482]
[37274221.42192507]
[36886632.94047394]
[36190661.98797297]
[35688186.15306069]
[35576440.14611892]
[35425121.18493575]
[34810955.31679258]
[33746912.29020503]
[33610528.66372614]
[33235965.30290123]
[32619190.72570017]
[32252400.0204215]
[32063199.44150114]
[31640673.92059128]
[31640673.92059128]
[31470782.29497097]
[31378575.98004623]
[31313935.99392651]
[31254278.61700983]
[31244390.34936566]
[30904500.6288149]
[30892385.82500469]
[30874926.05515129]
[30719769.38303275]
[29712169.38835414]
[29619027.19174929]
[29476258.82782941]
[28658822.01116103]
[28467059.49726973]
[26958671.35321184]
[25214643.54759275]
[23471049.19472967]
[22415946.07291579]
[21191738.99048017]
[20202002.93554939]
[19375920.89550042]
[18542103.56554114]
[17687840.00760778]
[16994001.14690879]
[16261092.57918629]
[14065711.60317718]
[13042399.35750301]
[10783853.44703013]
[10329012.9182759]
[10066896.75606831]
[9519587.12993648]
[9107173.05735407]
[8748821.3201083]
[8474172.24158795]
[8086311.33574895]
[8038217.54972669]
[7856138.98208505]
[7766491.56251964]
[7666979.70517574]
[7484072.7852729]
[7111664.74170278]
[6967191.91432279]
[6890788.57629346]
[6763222.72265466]
[6700290.44131944]
[6676911.02252279]
[6568251.80793857]
[6513501.0677396]
[6484039.69669437]
[6338893.97517519]
[6328009.2221957]
[6016875.64086747]
[5837645.26922037]
[5504872.93357951]
[5351345.97299165]
[5312878.50128376]
[5162968.24479943]
[4988088.10729956]
[4901617.89531286]
[4792912.95380444]
[4616956.38157003]
[4345415.32705586]
[4214098.01826552]
[3951248.43434989]
[3780372.76364928]
[3712134.57812006]
[3710221.89860244]
[3640205.80673595]
[3571433.42752232]
[3471350.77112616]
[3423243.76072956]
[3351074.14397906]
[3247228.25335108]
[3193728.4011242]
[3149844.98116056]
[3113873.08942963]
[3103257.58666941]
[3092699.68293023]
[3082327.59463246]
[3067023.85756439]
[3020497.50682712]
[2967310.58784643]
[2916422.54078594]
[2891473.6921124]
[2853676.4227104]
[2852237.9337898]
[2829188.68821708]
[2819410.02346412]
[2814396.47083379]
[2807984.68243185]
[2807001.79266324]
[2800093.20935001]
[2797717.17453859]
[2791525.11060061]
[2779131.54675865]
[2778602.18404154]
[2765196.75893893]
[2758690.40351508]
[2747964.4317875]
[2742835.37452279]
[2737788.09350072]
[2733644.11017449]
[2727386.00026652]
[2725599.19429913]
[2717553.69819404]
[2710256.08299949]
[2706049.4188396]
[2697984.99561494]
[2686400.83797242]
[2669845.5663137]
[2663226.37152562]
[2658329.75964841]
[2640079.50875744]
[2627109.86131483]
[2603928.52752289]
[2588655.69527962]
[2558238.89229527]
[2529499.56926745]
[2498671.68210025]
[2468252.49727682]
[2436862.13019536]
[2400584.25755586]
[2356464.22770459]
[2299997.52969076]
[2252886.07207211]
[2195736.26152706]
[2085680.15137644]
[2009304.88737123]
[1963554.43822499]
[1844864.49412512]
[1620623.13367376]
[1534502.52164514]
[1367879.98379852]
[1242229.67030053]
[1076270.20102504]
[914115.4739098]
[720389.94984025]
[625063.05795117]
[559130.43637151]
[497548.13962148]
[471796.32863841]
[435884.20383273]
[433235.94811768]
[422070.99667515]
[410577.60311994]
[397659.5781594]
[397189.0242565]
[392041.98406854]
[389520.21510711]
[383454.12746817]
[370124.00686795]
[350826.84816462]
[345282.34586476]
[341045.28262879]
[339561.90305839]
[335847.09559681]
[329587.32120878]
[321628.91838916]
[314644.76168035]
[307395.71084667]
[302880.03917881]
[302283.30822722]
[298423.99110012]
[298238.20935018]
[296725.28311546]
[295931.6557926]
[295736.11652709]
[295098.15759399]
[295071.60800029]
[294504.81716541]
[294504.81716541]
[294464.26423738]
[294330.29009614]
[293901.70134167]
[293863.42249612]
[293676.18654077]
[293604.0589484]
[293419.75666874]
[293041.60025873]
[292927.10397255]
[292833.31867786]
[292758.43607352]
[292661.98323672]
[292578.61770452]
[292478.87942049]
[292406.17368114]
[292335.41753278]
[292129.97448064]
[291984.33414347]
[291839.17551598]
[291694.99951143]
[291496.65966084]
[291375.93485097]
[291221.70542301]
[290939.652701]
[290856.21895538]
[290646.58604499]
[290403.81959921]
[290200.00531538]
[290027.48281561]
[289833.49684816]
[289775.06824396]
[289200.47156205]
[288954.84840012]
[288669.20933378]
[288493.53223]
[288474.24697155]
[288447.45761111]
[288312.29461642]
[288238.03467771]
[288174.84823329]
[288041.37726438]
[287886.00570347]
[287670.01671199]
[287442.81149999]
[287237.27197924]
[287008.05271619]
[286822.82020826]
[286689.17590294]
[286435.86160669]
[286112.09755527]
[285969.53010869]
[285796.48852986]
[285591.88101237]
[285332.35920697]
[285210.5141291]
[285163.64661456]
[285011.27572794]
[284894.89519362]
[284750.60337039]
[284687.58837219]
[284664.97951194]
[284640.25659096]
[284631.5336761]
[284610.8249768]
[284584.78781467]
[284535.83911146]
[284430.97007697]
[284357.4749797]
[284158.86167749]
[284072.40867685]
[283842.91909834]
[283755.53734587]
[283703.46247656]
[283683.79602605]
[283657.6969222]
[283645.22833017]
[283625.85564555]
[283607.49846804]
[283591.42677846]
[283571.14765531]
[283532.59447305]
[283499.74113224]
[283465.56619401]
[283392.72578334]
[283349.72376639]
[283279.90655426]
[283210.63779893]
[283101.98102394]
[283008.69021847]
[282901.45025801]
[282812.83975848]
[282749.75475663]
[282709.95085614]
[282687.264377]
[282684.43243088]
[282682.61950312]
[282678.83681598]
[282670.75116691]
[282666.0491462]
[282655.10349356]
[282649.8759975]
[282647.42226472]
[282646.71203648]
[282643.62915396]
[282642.0065781]
[282639.52904308]
[282636.58160123]
[282633.35992762]
[282629.49916937]
[282627.31759791]
[282624.41541242]
[282622.1231807]
[282619.88035618]
[282618.17641991]
[282616.66453187]
[282615.55156095]
[282614.69057069]
[282613.96352576]
[282613.49362035]
[282612.67045714]
[282612.22881014]
[282611.48236599]
[282610.58416413]
[282609.45963246]
[282607.86964415]
[282606.57877522]
[282605.08882985]
[282603.25801831]
[282601.51497604]
[282599.71440151]
[282598.73699789]
[282598.06165611]
[282598.06165611]
[282598.05348809]
[282597.8327127]
[282597.73644931]
[282597.56920271]
[282597.44639578]
[282597.31583336]
[282597.22602673]
[282597.16128779]
[282597.14131581]
[282597.13142029]
[282597.09439606]
[282597.07312568]
[282597.03853293]
[282597.01264057]
[282596.9801477]
[282596.92617706]
[282596.90099675]
[282596.87708509]
[282596.8619685]
[282596.84530124]
[282596.83799923]
[282596.79150594]
[282596.7667015]
[282596.7336705]
[282596.69878205]
[282596.65594162]
[282596.61523944]
[282596.57790813]
[282596.50929193]
[282596.46479713]
[282596.39056823]
[282596.32649974]
[282596.25441827]
[282596.17520124]
[282596.08230072]
[282595.9764541]
[282595.87484132]
[282595.7839242]
[282595.69821707]
[282595.61843125]
[282595.55865475]
[282595.47216004]
[282595.3900124]
[282595.32746035]
[282595.2370267]
[282595.19094623]
[282595.1397945]
[282595.09663995]
[282595.03579127]
[282594.98718636]
[282594.93328806]
[282594.86640597]
[282594.8027807]
[282594.73030755]
[282594.64327931]
[282594.55765257]
[282594.46978963]
[282594.39421753]
[282594.32270338]
[282594.26944987]
[282594.23741845]
[282594.23037833]
[282594.22360404]
[282594.21075006]
[282594.19288484]
[282594.1697424]
[282594.15523781]
[282594.14700128]
[282594.13869566]
[282594.13110449]
[282594.12222567]
[282594.11506877]
[282594.10792028]
[282594.09920287]
[282594.09083974]
[282594.08388158]
[282594.07586011]
[282594.06452813]
[282594.05516845]
[282594.04457226]
[282594.03058685]
[282594.01925837]
[282594.0076575]
[282593.99491086]
[282593.98372027]
[282593.96555263]
