[2.04963153e+09]
[1.37376597e+09]
[1.08181877e+09]
[7.24003605e+08]
[5.72256123e+08]
[4.89409751e+08]
[3.83131111e+08]
[2.64085009e+08]
[1.90663889e+08]
[1.85789291e+08]
[1.85017637e+08]
[1.67863092e+08]
[1.67863092e+08]
[1.66856596e+08]
[1.66856596e+08]
[1.49190381e+08]
[1.49190381e+08]
[1.48515236e+08]
[1.37501405e+08]
[1.19186357e+08]
[78070747.08186762]
[72403041.29865494]
[70717173.59719938]
[63351575.49498444]
[62555537.24209893]
[50896836.77451055]
[50896836.77451055]
[37289115.12689699]
[36253014.82736757]
[27403691.18165297]
[26770380.5394503]
[26110990.12001534]
[26110990.12001534]
[26110990.12001534]
[26110990.12001534]
[26084515.18337616]
[25365132.14492899]
[24973483.67515065]
[23130919.13908927]
[19510480.89343697]
[16896529.62846601]
[15695179.61039241]
[15682018.538721]
[15047109.65870384]
[14123595.1100182]
[13054153.67818449]
[13054153.67818449]
[11822429.56905913]
[11822429.56905913]
[10918723.64610055]
[10918723.64610055]
[10918723.64610055]
[10474437.96464441]
[10465840.73420545]
[10459711.11923988]
[10128259.42781476]
[10128259.42781476]
[9607609.18871387]
[9570661.59142405]
[9570661.59142405]
[8859173.88273001]
[8825932.66584936]
[8790819.03865063]
[8670032.91766455]
[8482473.15935437]
[8287402.18460463]
[8222490.74164145]
[7796387.97054044]
[7636368.58759666]
[7491004.2268047]
[7084641.44227566]
[6863237.38706671]
[6523639.69691393]
[6039240.54004744]
[5789623.57462939]
[5615317.91631132]
[5289531.49496716]
[5221058.69373336]
[5002307.82558624]
[5002307.82558624]
[4753746.86147895]
[4567720.38489211]
[4230557.85801707]
[4127616.2236811]
[4127000.45894009]
[4078239.87164753]
[4036315.44950291]
[3903404.99652919]
[3789176.65925363]
[3789176.65925363]
[3726458.36436262]
[3697372.85324634]
[3651243.77702856]
[3529110.56049833]
[3496919.1974814]
[3443866.20348332]
[3365281.35387841]
[3343706.58079754]
[3277186.22249721]
[3077827.42836649]
[3016302.4725636]
[2951511.1464651]
[2927114.78640909]
[2861854.95808709]
[2849006.54448887]
[2754035.46764751]
[2741140.47742372]
[2598726.98831071]
[2490067.06469436]
[2365557.11245545]
[2347912.1604192]
[2270121.13293046]
[2196347.00563218]
[2172223.60837905]
[2152698.67235029]
[2081353.0713144]
[2011029.24454972]
[1964987.84097763]
[1956366.53951985]
[1911489.84453965]
[1900899.49375915]
[1900899.49375915]
[1867625.87537071]
[1857494.82516561]
[1843282.95443711]
[1811043.00767672]
[1764532.0507294]
[1681773.81115916]
[1599844.07760212]
[1547653.32068821]
[1527112.63964658]
[1478679.00740539]
[1448743.61615779]
[1242179.81579206]
[1189793.0103394]
[1176746.10535718]
[1167242.99908403]
[1098176.80333269]
[1089024.89472317]
[1075768.34673009]
[1068532.48907349]
[1049457.52052546]
[1037641.85134508]
[1021799.15137855]
[1011561.98609508]
[988311.78733135]
[981150.39120182]
[956205.86108844]
[934816.62373027]
[922831.2574212]
[916921.87234444]
[892739.90644233]
[880580.91244449]
[868129.83073899]
[854391.69819402]
[850641.21512757]
[838449.08549872]
[833329.61414884]
[828331.5482827]
[825360.50750007]
[820658.97695355]
[816385.8455061]
[808144.04573772]
[802267.81973828]
[797655.46962341]
[796501.88523029]
[793508.97150917]
[792317.50209444]
[790359.4791699]
[789887.33981484]
[788033.08813911]
[784440.09976946]
[782886.22556865]
[782155.38160609]
[781257.98041568]
[780387.36551137]
[779801.81997743]
[775269.66014845]
[774296.79262334]
[769356.88720682]
[765153.97984378]
[760108.86640909]
[757485.01644606]
[755222.06324092]
[752101.43173698]
[748975.08550866]
[744703.01314488]
[741953.19907441]
[738871.35390731]
[734416.45905456]
[732340.72621451]
[729661.02773704]
[725666.5324727]
[721905.92429808]
[714886.15642572]
[709336.6853076]
[704004.92215373]
[697571.3406618]
[689663.86500404]
[685438.60390912]
