[1.01445875e+08]
[55275198.75854997]
[45940178.1737853]
[22974577.122336]
[17075373.44523466]
[17075373.44523466]
[14404381.0629573]
[14404381.0629573]
[14404381.0629573]
[13930135.3185557]
[11126542.72062148]
[11126542.72062148]
[11126542.72062148]
[8439861.17255332]
[7704271.16403618]
[6451359.6157666]
[5317416.25423686]
[5317416.25423686]
[5317416.25423686]
[4633767.67419765]
[4633767.67419765]
[3711041.86060895]
[3607220.38826271]
[2873750.67524576]
[2761888.87642401]
[2705796.3413347]
[2705796.3413347]
[2705796.3413347]
[2492401.4678044]
[2492401.4678044]
[2492401.4678044]
[2492401.4678044]
[2492401.4678044]
[2417055.04017986]
[2348569.44723805]
[2222469.97827407]
[2035998.3985278]
[1749180.0608008]
[1749180.0608008]
[1677097.6591392]
[1637437.35016323]
[1637437.35016323]
[1596125.38044034]
[1566239.8451012]
[1516679.41136707]
[1516679.41136707]
[1488194.14436134]
[1447877.44271439]
[1334103.03132316]
[1259779.27651454]
[1232522.16796053]
[1187963.06359024]
[1102998.02652595]
[1046263.28395693]
[815640.67396119]
[739805.27397229]
[646119.94454499]
[579045.51754462]
[470682.58186331]
[322693.78454972]
[322693.78454972]
[281469.83739024]
[245139.06271932]
[197601.79947787]
[161185.07562522]
[159389.77346106]
[149765.31849582]
[145011.32615095]
[145011.32615095]
[143603.21132542]
[138313.70932707]
[135372.48450712]
[128282.97058548]
[126105.2299909]
[125028.65473277]
[124724.39644517]
[122905.57570765]
[120009.91700794]
[119511.70097576]
[118376.30079761]
[117084.77291478]
[115332.30940068]
[115008.06735228]
[115008.06735228]
[114962.49996576]
[114657.49254516]
[114622.23209965]
[113345.87384125]
[112121.36440621]
[111323.64832516]
[110470.95940038]
[109636.61400129]
[108711.04102523]
[108154.13342453]
[107831.77095745]
[106390.62235015]
[105276.29236656]
[102625.10251438]
[101022.41413517]
[98515.85277017]
[97391.36286611]
[96345.0828345]
[94933.16592327]
[93061.86632968]
[91294.46484551]
[89456.09728477]
[86972.46712615]
[85441.38561419]
[79496.32944801]
[74393.64934498]
[67239.61457487]
[61837.5739463]
[56586.80684554]
[51029.7588799]
[46670.31799543]
[41387.1115257]
[36474.44121687]
[31648.8713121]
[27194.49500567]
[23888.97594289]
[20420.43221238]
[17756.41469785]
[16466.6404938]
[15585.50079041]
[13878.0000479]
[13460.01301124]
[13314.4981958]
[13120.69112213]
[12582.55703755]
[12220.23105394]
[11981.87604232]
[11387.1226209]
[10896.84323357]
[10404.24076897]
[10006.31649672]
[9463.98094077]
[8667.93465599]
[8267.5812353]
[7977.44818556]
[7650.21439877]
[7602.03053167]
[7384.95261826]
[7347.81335181]
[7221.75957519]
[7068.29479091]
[7046.58516463]
[6974.40016989]
[6960.49574382]
[6829.58844643]
[6671.40130762]
[6541.57771952]
[6419.99390629]
[6322.58817263]
[6236.37020966]
[6156.78836156]
[6068.35883172]
[5963.09681878]
[5956.36226584]
[5940.96597104]
[5883.40653822]
[5870.61625143]
[5854.96843708]
[5837.30002478]
[5822.56528874]
[5797.28465195]
[5776.21094538]
[5747.90684962]
[5689.78013395]
[5654.58787168]
[5586.97086302]
[5535.51345399]
[5451.39716152]
[5320.25810815]
[5248.93718182]
[5203.03737245]
[5151.15404254]
[5094.41214145]
[4915.70736396]
[4813.82481058]
[4791.0441081]
[4723.99452009]
[4694.4760892]
[4665.44476637]
[4621.25070947]
[4516.00151183]
[4464.40404979]
[4422.73639225]
[4358.15230913]
[4294.56700995]
[4223.81573352]
[4214.87236797]
[4184.14380163]
[4161.13146725]
