[7.12620649e+11]
[3.44822022e+11]
[5.00534885e+09]
[5.00534885e+09]
[5.00534885e+09]
[8.32278813e+08]
[6.24348922e+08]
[90252221.7967305]
[36582609.12353687]
[7238269.06677031]
[7238269.06677031]
[7238269.06677031]
[7238269.06677031]
[3679801.37084325]
[3679801.37084325]
[3679801.37084325]
[3679801.37084325]
[3679801.37084325]
[2022853.05177006]
[1992146.06447966]
[1242921.15638406]
[455733.04557053]
[455733.04557053]
[442924.23040609]
[442924.23040609]
[442924.23040609]
[442924.23040609]
[442924.23040609]
[326588.13895797]
[326588.13895797]
[326588.13895797]
[326588.13895797]
[326588.13895797]
[254379.55069705]
[245077.68315015]
[245077.68315015]
[226228.89278371]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[132586.29121249]
[111292.58405248]
[105463.15025544]
[103264.13891978]
[93290.28637669]
[93290.28637669]
[93290.28637669]
[93290.28637669]
[92803.18280255]
[79636.08526906]
[75964.03214303]
[75964.03214303]
[75956.94347881]
[68117.58755428]
[60276.53134299]
[45609.03283314]
[45609.03283314]
[26885.7953061]
[18291.28985143]
[18291.28985143]
[15765.79410344]
[14161.76768467]
[14093.6811469]
[14093.6811469]
[13962.38162765]
[13962.38162765]
[13962.38162765]
[13962.38162765]
[13962.38162765]
[13772.5016903]
[13629.57776318]
[13593.97725835]
[13593.97725835]
[13555.86804562]
[13535.91816679]
[13535.91816679]
[13535.91816679]
[13488.2570519]
[13354.66841451]
[13263.61070943]
[13092.42462596]
[13033.98106699]
[12867.25311143]
[12867.25311143]
[12842.97901348]
[12842.97901348]
[12789.31185172]
[12789.31185172]
[12729.54733151]
[12637.20912604]
[12637.20912604]
[12637.20912604]
[12455.22852941]
[12416.69730015]
[12111.184151]
[12032.80377762]
[11907.95516588]
[11871.74939905]
[11629.80229175]
[11391.33661682]
[11288.93699667]
[11278.74103691]
[11238.39770796]
[11185.36651988]
[11148.30205853]
[11130.17205635]
[11065.60999776]
[11019.3945725]
[10990.80455416]
[10976.75904646]
[10908.9323715]
[10892.15513249]
[10811.07623123]
[10768.39711495]
[10753.70342126]
[10747.68993321]
[10728.04286662]
[10711.04298367]
[10701.27645406]
[10688.12457142]
[10687.26678408]
[10679.19731527]
[10673.87429275]
[10643.89850922]
[10629.42632585]
[10611.69665321]
[10594.13719329]
[10573.57225985]
[10553.38117242]
[10522.43374324]
[10499.78049671]
[10476.96667501]
[10451.22567392]
[10360.41232722]
[10292.70853431]
[10155.91028222]
[10050.35988133]
[9972.48668525]
[9928.58088671]
[9896.02206596]
[9860.06642138]
[9766.55610998]
[9704.86719446]
[9654.67583145]
[9585.13661333]
[9510.16397033]
[9436.84955021]
[9312.54770373]
[9218.53109265]
[9090.15540994]
[8979.66641671]
[8792.4500431]
[8715.71892684]
[8671.43322273]
[8608.6363535]
[8546.39605891]
[8501.54025752]
[8467.70091217]
[8417.32949181]
[8396.01547799]
[8365.21114904]
[8340.22476829]
[8289.283899]
[8216.9038313]
[8085.86645912]
[8008.92945176]
[7887.27006936]
[7823.06634104]
[7699.68040865]
[7557.99116148]
[7547.16400151]
[7543.49176545]
[7524.6493423]
[7518.65571186]
[7511.47894216]
[7506.01224377]
[7500.23287179]
[7496.79110228]
[7490.19361322]
[7479.33843217]
[7467.0081856]
[7460.29376106]
[7439.11106822]
[7413.56553998]
[7390.04181062]
[7362.31443138]
[7333.45370281]
[7299.92231819]
[7277.52486747]
[7247.91671671]
[7139.76345073]
[7103.05558049]
[7010.08709823]
[6908.96547384]
[6846.10075421]
[6781.53129638]
[6588.55804189]
[6484.11866219]
[6418.65682732]
[6342.44757699]
[6273.32987052]
[6195.61386998]
[6116.78917391]
[6063.00922215]
[5987.74721915]
[5951.27086825]
[5933.86855797]
[5907.49596014]
[5890.99006269]
[5885.22309318]
[5883.24181864]
[5881.61352764]
[5875.17279577]
[5874.1362357]
[5874.1362357]
[5874.1362357]
[5873.83490522]
[5871.94884245]
[5870.69809848]
[5870.69809848]
[5870.69809848]
[5869.94062227]
[5869.94062227]
[5869.81254527]
[5869.81254527]
[5869.72336276]
[5869.72336276]
[5869.55527762]
[5869.35127982]
