[251.41374432]
[866.72732605]
[177.54302558]
[522.57488441]
[507.00742894]
[203.06735732]
[942.92892456]
[273.36998405]
[407.66947766]
[474.01794268]
[471.43315626]
[324.61319281]
[254.97874004]
[446.68511244]
[250.00803693]
